IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,FLOW_DURATION_MILLISECONDS,OUT_PKTS,OUT_BYTES,IN_PKTS,IN_BYTES,L7_PROTO,TCP_FLAGS,Attack
183.236.51.229,10001,192.168.1.15,51046,6,37,4,264,6,402,Unknown,21,Benign
35.208.212.194,21007,192.168.1.13,9993,17,0,1,70,1,79,BitTorrent,0,Benign
192.168.1.13,1052,192.168.1.13,80,6,1437,4,240,0,0,HTTP,2,udp
192.168.1.15,59032,182.61.200.83,443,6,20,12,740,8,530,TLS,29,Benign
192.168.1.13,18449,192.168.1.13,80,6,1632,5,300,0,0,HTTP,2,tcp
192.168.1.13,58902,13.231.211.201,443,6,1511,9,1642,10,2430,TLS,24,Benign
248.78.167.73,19609,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,55541,192.168.1.13,80,6,2556,7,420,0,0,HTTP,2,tcp
179.1.25.179,31580,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,54299,192.168.1.13,80,6,621,2,120,0,0,HTTP,2,tcp
192.168.1.13,57663,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
46.13.11.215,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,tcp
138.209.198.34,52004,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,80,45.28.129.78,9498,6,0,1,60,0,0,HTTP,0,tcp
36.150.27.109,10044,192.168.1.15,44104,6,57,4,264,6,402,Unknown,21,Benign
192.168.1.13,11645,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,62175,185.152.67.145,9993,17,0,3,225,0,0,BitTorrent,0,Benign
192.168.1.13,61342,239.255.255.250,1900,17,0,2,358,0,0,SSDP,0,Benign
13.231.211.201,443,192.168.1.13,58890,6,98,4,258,3,198,TLS,29,Benign
fe80::61d9:409b:5a46:eec1,0,ff02::1:ff46:eec1,0,58,1,2,172,0,0,ICMPV6,0,Benign
192.168.1.15,41392,120.238.86.250,10030,6,0,2,148,0,0,Unknown,2,Benign
192.168.1.13,45744,103.195.103.66,9993,17,0,1,179,0,0,BitTorrent,0,Benign
192.168.1.13,62175,35.208.212.194,21497,17,0,1,201,0,0,BitTorrent,0,Benign
192.168.1.15,45616,122.205.109.38,443,6,762,272,27026,146,179654,TLS,26,Benign
192.168.1.13,58916,13.231.211.201,443,6,97,1,60,1,66,TLS,16,Benign
116.59.245.248,39594,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.15,33652,43.141.68.41,443,6,17,2,114,2,120,TLS,16,Benign
192.168.1.13,62175,35.208.212.194,21497,17,0,1,201,0,0,BitTorrent,0,Benign
36.150.27.109,10014,192.168.1.15,46626,6,30,4,264,6,402,Unknown,21,Benign
232.173.78.248,23715,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.15,36752,36.150.27.109,10017,6,46,12,1218,8,544,Unknown,26,Benign
192.168.1.13,58972,13.231.211.201,443,6,0,1,1514,0,0,TLS,0,Benign
192.168.1.15,42092,36.150.27.109,10016,6,134,12,1218,8,544,Unknown,26,Benign
192.168.1.13,48800,192.168.1.13,80,6,1400,3,180,0,0,HTTP,2,tcp
192.168.1.15,54386,183.236.51.229,10042,6,73,12,1218,8,544,Unknown,26,Benign
187.209.124.164,49268,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,33757,192.168.1.13,80,6,1426,5,300,0,0,HTTP,2,tcp
36.150.27.109,10039,192.168.1.15,41852,6,24,4,264,6,402,Unknown,21,Benign
124.196.41.125,1383,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,8529,192.168.1.13,80,6,348,2,120,0,0,HTTP,2,tcp
192.168.1.13,59269,13.231.211.201,443,6,98,1,60,1,66,TLS,16,Benign
192.168.1.13,53110,192.168.1.13,80,6,1126,3,180,0,0,HTTP,2,udp
153.185.144.222,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,tcp
192.168.1.13,59269,13.231.211.201,443,6,98,5,318,4,258,TLS,29,Benign
192.168.1.15,38104,183.236.51.229,10041,6,74,12,1218,8,544,Unknown,26,Benign
15.176.243.80,60929,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
184.27.126.57,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,tcp
138.48.27.85,49699,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,62175,103.195.103.66,9993,17,0,1,179,0,0,Unknown,0,Benign
192.168.1.13,64097,103.195.103.66,9993,17,0,1,179,0,0,Unknown,0,Benign
182.61.200.130,443,192.168.1.15,44474,6,0,2,120,2,114,TLS,16,Benign
192.168.1.13,58816,13.231.211.201,443,6,102,5,318,3,198,TLS,29,Benign
118.139.117.80,5032,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
163.104.47.209,41776,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
81.254.73.90,17221,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
129.213.99.117,31970,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,9993,103.195.103.66,9993,17,0,1,179,0,0,Unknown,0,Benign
192.168.1.13,59152,13.231.211.201,443,6,446,10,2943,11,6804,TLS.Alibaba,26,Benign
192.168.1.15,34538,183.236.51.229,10041,6,74,12,1218,8,544,Unknown,26,Benign
192.168.1.13,62175,103.195.103.66,9993,17,0,1,179,0,0,Unknown,0,Benign
192.168.1.13,9993,185.152.67.145,9993,17,0,3,225,0,0,Unknown,0,Benign
192.168.1.115,0,224.0.0.2,0,2,0,2,120,0,0,IGMP,0,Benign
192.168.1.13,12894,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.15,52074,120.238.86.250,10001,6,0,2,148,0,0,Unknown,2,Benign
192.168.1.13,45744,103.195.103.66,9993,17,0,1,179,0,0,Unknown,0,Benign
169.207.29.104,6906,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,61241,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
108.55.2.205,12461,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
20.21.76.241,9385,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
185.48.165.105,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,udp
192.168.1.13,52230,204.80.128.1,443,6,928,3,923,2,126,TLS,24,Benign
192.168.1.13,62175,103.195.103.66,9993,17,0,1,179,0,0,BitTorrent,0,Benign
192.168.1.13,59030,13.231.211.201,443,6,0,1,60,0,0,TLS,0,Benign
192.168.1.15,51810,120.238.86.250,10032,6,0,2,148,0,0,Unknown,2,Benign
192.168.1.13,13692,192.168.1.13,80,6,2965,8,480,0,0,HTTP,2,tcp
192.168.1.13,9993,103.195.103.66,9993,17,0,1,179,0,0,Unknown,0,Benign
13.231.211.201,443,192.168.1.13,58167,6,96,5,415,4,258,TLS,29,Benign
192.168.1.13,58644,13.231.211.201,443,6,219,2,184,2,180,TLS,24,Benign
192.168.1.13,18154,192.168.1.13,80,6,2204,6,360,0,0,HTTP,2,udp
21.18.23.164,30970,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
41.214.238.106,47068,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
106.169.85.164,8294,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.115,0,224.0.0.2,0,2,0,2,120,0,0,IGMP,0,Benign
192.168.1.15,44506,222.199.191.38,443,6,65,118,13498,64,66004,TLS,26,Benign
192.168.1.13,61664,192.168.1.13,80,6,2236,5,300,0,0,HTTP,2,udp
192.168.1.13,45744,103.195.103.66,9993,17,0,1,179,0,0,Unknown,0,Benign
192.168.1.13,9993,103.195.103.66,9993,17,0,1,179,0,0,BitTorrent,0,Benign
104.196.176.167,7525,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,58644,13.231.211.201,443,6,227,2,184,2,180,TLS,24,Benign
192.168.1.13,58970,13.231.211.201,443,6,0,1,1514,0,0,TLS,0,Benign
124.160.232.233,10422,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
151.135.163.70,32531,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
246.82.241.26,62500,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.15,58224,34.107.243.93,443,6,48,4,366,4,342,TLS,24,Benign
145.76.139.4,42788,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,63786,192.168.1.13,80,6,400,2,120,0,0,HTTP,2,udp
192.168.1.13,57903,13.231.211.201,443,6,97,1,60,1,66,TLS,16,Benign
192.168.1.13,17978,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.15,45636,120.238.86.250,10005,6,0,2,148,0,0,Unknown,2,Benign
192.168.1.15,43816,120.238.86.250,10041,6,0,2,148,0,0,Unknown,2,Benign
67.230.157.40,54545,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.15,33390,222.199.191.36,443,6,19,22,1824,12,13732,TLS,24,Benign
192.168.1.13,9993,185.152.67.145,9993,17,1,5,459,0,0,BitTorrent,0,Benign
192.168.1.13,57856,13.231.211.201,443,6,0,1,78,0,0,TLS,0,Benign
192.168.1.13,58948,13.231.211.201,443,6,97,1,60,1,66,TLS,16,Benign
192.168.1.15,40730,183.236.51.229,10013,6,76,12,1218,8,544,Unknown,26,Benign
192.168.1.15,60301,202.196.64.1,53,17,232,2,168,2,566,DNS.Canonical,0,Benign
192.168.1.13,34017,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
233.156.28.197,27059,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
16.60.117.96,38861,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
186.29.238.90,44442,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
113.155.36.29,38087,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
207.212.222.207,15960,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
172.143.242.166,29429,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
fe80::d494:5514:6744:731a,0,ff02::c,0,58,0,2,172,0,0,ICMPV6,0,Benign
13.231.211.201,443,192.168.1.13,57778,6,94,3,198,3,198,TLS,29,Benign
192.168.1.13,45744,103.195.103.66,9993,17,0,1,179,0,0,Unknown,0,Benign
192.168.1.15,33166,122.205.109.38,443,6,11,6,432,4,306,TLS,24,Benign
167.244.26.85,41713,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,41851,192.168.1.13,80,6,1134,3,180,0,0,HTTP,2,tcp
192.168.1.13,62175,103.195.103.66,9993,17,0,1,179,0,0,Unknown,0,Benign
241.253.164.26,62113,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.15,123,162.159.200.123,123,17,48,2,180,2,180,NTP,0,Benign
192.168.1.15,36268,36.150.27.109,10007,6,56,12,1218,8,544,Unknown,26,Benign
192.168.1.15,39156,182.61.200.56,443,6,21,12,4344,8,1302,TLS,24,Benign
160.177.78.198,56445,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,58896,13.231.211.201,443,6,373,4,566,5,1355,TLS,24,Benign
253.248.254.183,39549,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,64097,79.127.159.187,9993,17,427,2,338,1,671,Unknown,0,Benign
232.167.97.230,14138,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.15,60212,192.168.1.1,80,6,575,146,11422,74,100344,HTTP,31,Benign
28.69.222.78,21537,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,62487,192.168.1.13,80,6,382,2,120,0,0,HTTP,2,tcp
192.168.1.13,61232,192.168.1.13,80,6,2232,5,300,0,0,HTTP,2,udp
34.237.73.95,443,192.168.1.14,46916,6,316,2,156,2,160,TLS,24,Benign
192.168.1.15,39588,120.238.86.250,11004,6,0,2,148,0,0,Unknown,2,Benign
246.177.248.104,16953,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
184.193.48.22,2843,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
65.99.254.227,52414,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.15,48172,122.205.109.38,443,6,28,28,5418,12,11354,TLS,31,Benign
192.168.1.15,59430,120.238.86.250,10033,6,0,2,148,0,0,Unknown,2,Benign
192.168.1.13,36142,192.168.1.13,80,6,3283,7,420,0,0,HTTP,2,udp
192.168.1.13,65324,192.168.1.13,80,6,1395,3,180,0,0,HTTP,2,tcp
192.168.1.13,39737,192.168.1.13,80,6,1140,3,180,0,0,HTTP,2,udp
192.168.1.13,58037,13.231.211.201,443,6,0,1,60,0,0,TLS,0,Benign
253.93.209.139,21348,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
203.214.15.90,25350,192.168.1.13,80,6,3,1,60,1,60,HTTP,4,udp
90.85.88.96,11474,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,45458,192.168.1.13,80,6,1128,3,180,0,0,HTTP,2,udp
192.168.1.13,64097,84.17.53.155,9993,17,0,1,159,0,0,Unknown,0,Benign
53.227.226.92,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,tcp
192.168.1.15,56514,36.150.27.109,30019,6,56,12,1218,8,544,Unknown,26,Benign
192.168.1.13,44838,192.168.1.13,80,6,2733,5,300,0,0,HTTP,2,udp
192.168.1.15,57018,36.150.27.109,10024,6,56,12,1218,8,544,Unknown,26,Benign
71.157.254.89,47265,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,59177,13.231.211.201,443,6,94,1,60,1,66,TLS,16,Benign
101.122.85.244,41493,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
83.185.207.96,16516,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
197.83.9.148,53594,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.253,443,192.168.1.15,40652,6,717,2,120,2,108,TLS,16,Benign
166.82.140.70,18286,192.168.1.13,80,6,0,1,60,1,60,HTTP,4,tcp
93.80.88.217,17824,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.15,51584,120.238.86.250,10012,6,0,2,148,0,0,Unknown,2,Benign
143.9.60.169,33510,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
102.202.234.116,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,udp
192.168.1.13,62175,35.208.212.194,21497,17,0,1,201,0,0,BitTorrent,0,Benign
192.168.1.13,63116,192.168.1.13,80,6,1105,3,180,0,0,HTTP,2,tcp
192.168.1.13,39088,192.168.1.13,80,6,1443,3,180,0,0,HTTP,2,udp
192.168.1.13,59940,192.168.1.13,80,6,5838,17,1020,0,0,HTTP,2,tcp
139.55.213.185,43123,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.15,55286,202.196.64.1,53,17,2,2,146,2,780,DNS,0,Benign
93.20.25.131,6838,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
167.149.36.132,58573,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.15,45124,20.189.173.28,443,6,279,6,498,2,210,TLS,24,Benign
192.168.1.13,59472,13.231.211.201,443,6,97,1,60,1,66,TLS,16,Benign
70.112.109.253,38493,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
68.197.182.179,28678,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,45570,192.168.1.13,80,6,706,2,120,0,0,HTTP,2,tcp
137.235.213.176,18742,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,0,239.255.255.250,0,2,0,2,120,0,0,IGMP,0,Benign
187.93.60.221,9882,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,57955,192.168.1.253,443,6,10,1,60,2,120,TLS,20,Benign
220.91.99.78,27227,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
96.142.145.26,24,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,58371,13.231.211.201,443,6,95,1,60,1,66,TLS,16,Benign
218.204.238.59,10012,192.168.1.15,53098,6,48,4,264,6,402,Unknown,21,Benign
239.55.142.22,10252,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
88.112.91.124,28299,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
213.21.179.83,10871,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,80,197.47.97.11,3045,6,0,1,60,0,0,HTTP,0,tcp
55.217.194.36,49512,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.15,37126,36.150.27.109,10019,6,48,12,1218,8,544,Unknown,26,Benign
192.168.1.13,18280,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.15,56572,36.150.27.109,10014,6,48,12,1218,8,544,Unknown,26,Benign
0.0.0.0,0,224.0.0.1,0,2,0,2,120,0,0,IGMP,0,Benign
170.116.15.28,56000,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
27.9.220.36,3609,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,11897,192.168.1.13,80,6,805,2,120,0,0,HTTP,2,udp
192.168.1.13,80,101.217.147.149,29291,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,58300,13.231.211.201,443,6,300,9,1037,6,1225,TLS.Alibaba,31,Benign
192.168.1.13,27241,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.1,0,192.168.1.13,0,1,0,1,72,0,0,ICMP,0,Benign
68.137.130.90,12727,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.15,49326,183.236.51.229,10048,6,233,18,1620,12,808,Unknown,31,Benign
192.168.1.115,41067,114.55.178.236,1893,6,34,1,74,1,60,Alibaba,20,Benign
235.184.16.42,37733,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,43504,192.168.1.13,80,6,708,3,180,0,0,HTTP,2,tcp
192.168.1.13,36184,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,44499,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.15,41426,183.236.51.229,10034,6,37,2,148,2,120,Unknown,22,Benign
192.168.1.13,59458,13.231.211.201,443,6,100,5,318,3,198,TLS,29,Benign
192.168.1.15,37344,120.238.86.250,11002,6,0,2,148,0,0,Unknown,2,Benign
192.168.1.13,6247,192.168.1.13,80,6,2199,5,300,0,0,HTTP,2,udp
87.65.55.240,38068,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
91.209.148.167,34199,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
117.201.254.48,50457,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,58866,13.231.211.201,443,6,746,19,7713,19,10650,TLS.Alibaba,26,Benign
192.168.1.13,61745,192.168.1.13,80,6,2781,7,420,0,0,HTTP,2,udp
192.168.1.13,58916,13.231.211.201,443,6,97,1,60,1,66,TLS,16,Benign
68.157.242.248,33466,192.168.1.13,80,6,1,1,60,1,60,HTTP,4,tcp
76.92.243.233,15480,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
254.220.91.83,27563,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
235.93.125.18,13749,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,24170,103.195.103.66,9993,17,0,1,179,0,0,Unknown,0,Benign
166.117.4.199,23379,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,35099,192.168.1.13,80,6,803,2,120,0,0,HTTP,2,udp
218.204.238.59,10033,192.168.1.15,34846,6,46,4,264,6,402,Unknown,21,Benign
179.9.54.254,10042,192.168.1.13,80,6,2,1,60,1,60,HTTP,4,tcp
192.168.1.13,9993,185.152.67.145,9993,17,0,3,225,0,0,BitTorrent,0,Benign
192.168.1.15,41906,34.107.221.82,80,6,190,18,1906,10,1096,HTTP,31,Benign
192.168.1.15,37958,182.61.200.239,443,6,205,42,23378,24,3758,TLS,24,Benign
13.231.211.201,443,192.168.1.13,59129,6,547,3,2774,3,180,TLS,24,Benign
192.168.1.13,58862,13.231.211.201,443,6,0,1,60,0,0,TLS,0,Benign
192.168.1.13,24170,185.152.67.145,9993,17,0,3,225,0,0,Unknown,0,Benign
192.168.1.115,50325,239.255.255.250,3702,17,1128,8,4768,0,0,WSD,0,Benign
152.78.235.117,50908,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.14,46916,34.237.73.95,443,6,267,2,373,1,326,TLS,24,Benign
192.168.1.15,45548,36.150.27.109,10025,6,46,12,1218,8,544,Unknown,26,Benign
192.168.1.13,45744,103.195.103.66,9993,17,0,1,179,0,0,Unknown,0,Benign
192.168.1.13,24170,35.208.212.194,21007,17,0,1,201,0,0,GoogleCloud,0,Benign
104.214.76.82,28948,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,48651,192.168.1.13,80,6,733,3,180,0,0,HTTP,2,udp
192.168.1.13,40647,192.168.1.13,80,6,409,2,120,0,0,HTTP,2,tcp
192.168.1.13,14609,192.168.1.13,80,6,1653,4,240,0,0,HTTP,2,udp
199.152.145.143,49243,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,57643,13.231.211.201,443,6,302,11,2885,7,1284,TLS.Alibaba,31,Benign
192.168.1.13,21402,192.168.1.13,80,6,6957,21,1260,0,0,HTTP,2,udp
192.168.1.13,45744,103.195.103.66,9993,17,0,1,179,0,0,Unknown,0,Benign
138.138.236.116,40900,192.168.1.13,80,6,0,1,60,1,60,HTTP,4,tcp
117.173.253.139,24699,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,59356,13.231.211.201,443,6,259,6,5694,5,678,TLS,24,Benign
192.168.1.13,51238,192.168.1.13,80,6,1166,4,240,0,0,HTTP,2,tcp
192.168.1.13,57778,13.231.211.201,443,6,164,2,230,3,1788,TLS,24,Benign
192.168.1.15,51238,120.238.86.250,10011,6,0,2,148,0,0,Unknown,2,Benign
192.168.1.15,42960,183.236.51.229,10012,6,76,12,1218,8,544,Unknown,26,Benign
192.168.1.13,45744,103.195.103.66,9993,17,0,1,179,0,0,Unknown,0,Benign
36.150.27.109,10016,192.168.1.15,39444,6,25,4,264,6,402,Unknown,21,Benign
193.28.132.69,42005,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
242.55.173.183,55137,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,9993,185.152.67.145,9993,17,0,3,225,0,0,Unknown,0,Benign
192.168.1.13,3024,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.15,39026,36.150.27.109,10031,6,908,18,1620,12,808,Unknown,31,Benign
178.128.93.40,61886,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
113.255.194.133,52626,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,9993,84.17.53.155,9993,17,0,3,225,0,0,BitTorrent,0,Benign
185.227.83.87,28127,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
99.117.132.163,35149,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
27.242.177.156,51234,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
13.231.211.201,443,192.168.1.13,59626,6,99,4,258,3,198,TLS,29,Benign
192.168.1.15,42690,34.107.221.82,80,6,194,18,1872,10,1260,HTTP,31,Benign
192.168.1.15,57266,120.238.86.250,10035,6,0,2,148,0,0,Unknown,2,Benign
113.176.4.102,65077,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,80,90.147.179.42,37764,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,9993,103.195.103.66,9993,17,0,1,179,0,0,BitTorrent,0,Benign
192.168.1.15,51666,36.150.27.109,10046,6,52,12,1218,8,544,Unknown,26,Benign
85.25.68.220,12630,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.15,47572,182.61.200.110,443,6,18,16,968,8,530,TLS,29,Benign
192.168.1.15,49976,218.204.238.59,10012,6,96,12,1218,8,544,Unknown,26,Benign
119.60.176.169,52086,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.15,48041,202.196.64.1,53,17,6,2,146,2,724,DNS,0,Benign
36.150.27.109,10037,192.168.1.15,42634,6,26,4,264,6,402,Unknown,21,Benign
192.168.1.15,38988,120.238.86.250,10041,6,0,2,148,0,0,Unknown,2,Benign
164.100.130.254,25877,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
22.124.92.199,22811,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,9993,103.195.103.66,9993,17,0,1,179,0,0,Unknown,0,Benign
192.168.1.13,62175,185.152.67.145,9993,17,0,3,225,0,0,BitTorrent,0,Benign
25.222.169.76,7814,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
60.60.213.27,50828,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
163.143.48.197,52908,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
125.137.205.164,42751,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
36.150.27.109,10039,192.168.1.15,33862,6,24,4,264,6,402,Unknown,21,Benign
192.168.1.15,38496,34.107.221.82,80,6,192,18,1906,10,1096,HTTP,31,Benign
192.168.1.13,59595,192.168.1.13,80,6,1339,4,240,0,0,HTTP,2,udp
192.168.1.13,47143,192.168.1.13,80,6,1160,4,240,0,0,HTTP,2,tcp
212.139.69.28,8934,192.168.1.13,80,6,4,1,60,1,60,HTTP,4,udp
192.168.1.13,59059,13.231.211.201,443,6,0,1,1514,0,0,TLS,0,Benign
36.150.27.109,10019,192.168.1.15,54948,6,30,4,264,6,402,Unknown,21,Benign
192.168.1.13,63897,192.168.1.1,53,17,1,1,77,1,105,DNS.Google,0,Benign
192.168.1.15,34414,36.150.27.109,10018,6,56,12,1218,8,544,Unknown,26,Benign
102.15.108.22,64149,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,80,97.78.196.4,18941,6,0,1,60,0,0,HTTP,0,udp
130.99.70.203,54465,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
103.123.240.244,15527,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,45744,84.17.53.155,9993,17,0,3,225,0,0,Unknown,0,Benign
207.226.124.134,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,tcp
192.168.1.15,52416,120.238.86.250,10005,6,0,2,148,0,0,Unknown,2,Benign
32.57.181.230,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,udp
192.168.1.13,25809,192.168.1.13,80,6,351,2,120,0,0,HTTP,2,tcp
192.168.1.13,58228,13.231.211.201,443,6,624,13,3533,9,2061,TLS.Alibaba,31,Benign
192.168.1.13,62175,103.195.103.66,9993,17,0,1,179,0,0,BitTorrent,0,Benign
133.139.246.248,11725,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
41.100.125.207,29632,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
